   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5097564e+04   5.5097362e+04   5.5097283e+04   5.5097218e+04   5.5097221e+04   5.5097161e+04   5.5097054e+04   5.5097086e+04   5.5097090e+04   5.5097021e+04   5.5096970e+04   5.5096897e+04   5.5096872e+04   5.5096785e+04   5.5096687e+04   5.5096667e+04   5.5096657e+04   5.5096650e+04   5.5096681e+04   5.5096626e+04   5.5096754e+04   5.5096823e+04   5.5096895e+04   5.5096917e+04   5.5096895e+04   5.5096826e+04   5.5096697e+04   5.5096573e+04   5.5096541e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5097917e+04   5.5097795e+04   5.5097630e+04   5.5097612e+04   5.5097451e+04   5.5097519e+04   5.5097444e+04   5.5097275e+04   5.5097214e+04   5.5097170e+04   5.5097133e+04   5.5097080e+04   5.5097064e+04   5.5097009e+04   5.5096999e+04   5.5096964e+04   5.5096928e+04   5.5096862e+04   5.5096756e+04   5.5096694e+04   5.5096661e+04   5.5096560e+04   5.5096548e+04   5.5096577e+04   5.5096609e+04   5.5096707e+04   5.5096780e+04   5.5096846e+04   5.5096886e+04   5.5096871e+04   5.5096766e+04   5.5096542e+04   5.5096345e+04   5.5096287e+04   5.5096385e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5097975e+04   5.5097971e+04   5.5097803e+04   5.5097882e+04   5.5097833e+04   5.5097849e+04   5.5097683e+04   5.5097600e+04   5.5097520e+04   5.5097505e+04   5.5097440e+04   5.5097442e+04   5.5097298e+04   5.5097194e+04   5.5097162e+04   5.5097078e+04   5.5097107e+04   5.5097061e+04   5.5097048e+04   5.5097016e+04   5.5096980e+04   5.5096953e+04   5.5096868e+04   5.5096751e+04   5.5096722e+04   5.5096551e+04   5.5096419e+04   5.5096394e+04   5.5096462e+04   5.5096525e+04   5.5096579e+04   5.5096690e+04   5.5096701e+04   5.5096757e+04   5.5096805e+04   5.5096573e+04   5.5096348e+04   5.5096104e+04   5.5095901e+04   5.5096018e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5098376e+04   5.5098310e+04   5.5098227e+04   5.5098197e+04   5.5098090e+04   5.5098086e+04   5.5098192e+04   5.5098136e+04   5.5098107e+04   5.5097965e+04   5.5097828e+04   5.5097774e+04   5.5097835e+04   5.5097791e+04   5.5097785e+04   5.5097704e+04   5.5097696e+04   5.5097632e+04   5.5097596e+04   5.5097516e+04   5.5097407e+04   5.5097308e+04   5.5097203e+04   5.5097165e+04   5.5097112e+04   5.5097106e+04   5.5097121e+04   5.5097109e+04   5.5097091e+04   5.5097040e+04   5.5096982e+04   5.5096862e+04   5.5096757e+04   5.5096610e+04   5.5096392e+04   5.5096214e+04   5.5096165e+04   5.5096264e+04   5.5096408e+04   5.5096494e+04   5.5096393e+04   5.5096405e+04   5.5096489e+04   5.5096529e+04   5.5096270e+04   5.5095953e+04   5.5095717e+04   5.5095475e+04   5.5095415e+04   5.5095875e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5099887e+04   5.5099910e+04   5.5099683e+04   5.5099471e+04   5.5099428e+04   5.5099451e+04   5.5099123e+04   5.5098846e+04   5.5098692e+04   5.5098420e+04   5.5098337e+04   5.5098295e+04   5.5098130e+04   5.5098141e+04   5.5098129e+04   5.5098073e+04   5.5098104e+04   5.5098048e+04   5.5098014e+04   5.5097855e+04   5.5097803e+04   5.5097822e+04   5.5097763e+04   5.5097726e+04   5.5097761e+04   5.5097769e+04   5.5097795e+04   5.5097757e+04   5.5097640e+04   5.5097489e+04   5.5097343e+04   5.5097222e+04   5.5097205e+04   5.5097210e+04   5.5097193e+04   5.5097224e+04   5.5097208e+04   5.5097183e+04   5.5097141e+04   5.5096989e+04   5.5096839e+04   5.5096732e+04   5.5096522e+04   5.5096200e+04   5.5095916e+04   5.5095925e+04   5.5096016e+04   5.5096213e+04   5.5096335e+04   5.5096091e+04   5.5096033e+04   5.5096084e+04   5.5096035e+04   5.5095758e+04   5.5095413e+04   5.5095102e+04   5.5094937e+04   5.5094800e+04   5.5095029e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100288e+04   5.5100245e+04   5.5099935e+04   5.5099823e+04   5.5099740e+04   5.5099836e+04   5.5099836e+04   5.5099819e+04   5.5099434e+04   5.5099383e+04   5.5099312e+04   5.5099091e+04   5.5098926e+04   5.5098743e+04   5.5098420e+04   5.5098332e+04   5.5098261e+04   5.5098224e+04   5.5098197e+04   5.5098174e+04   5.5098102e+04   5.5098091e+04   5.5098035e+04   5.5097991e+04   5.5097920e+04   5.5097868e+04   5.5097832e+04   5.5097741e+04   5.5097650e+04   5.5097633e+04   5.5097847e+04   5.5098020e+04   5.5097954e+04   5.5097826e+04   5.5097608e+04   5.5097476e+04   5.5097289e+04   5.5097303e+04   5.5097354e+04   5.5097402e+04   5.5097386e+04   5.5097346e+04   5.5097257e+04   5.5097091e+04   5.5096945e+04   5.5096829e+04   5.5096611e+04   5.5096367e+04   5.5095963e+04   5.5095653e+04   5.5095521e+04   5.5095630e+04   5.5095910e+04   5.5095938e+04   5.5095843e+04   5.5095667e+04   5.5095612e+04   5.5095442e+04   5.5095101e+04   5.5094724e+04   5.5094420e+04   5.5094326e+04   5.5094135e+04   5.5094187e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5101035e+04   5.5101035e+04   5.5100868e+04   5.5100811e+04   5.5100774e+04   5.5100806e+04   5.5100592e+04   5.5100373e+04   5.5100333e+04   5.5100288e+04   5.5100070e+04   5.5099941e+04   5.5099870e+04   5.5099858e+04   5.5099766e+04   5.5099721e+04   5.5099603e+04   5.5099579e+04   5.5099451e+04   5.5099275e+04   5.5099061e+04   5.5098931e+04   5.5098717e+04   5.5098525e+04   5.5098310e+04   5.5098263e+04   5.5098283e+04   5.5098307e+04   5.5098257e+04   5.5098153e+04   5.5098072e+04   5.5098013e+04   5.5097956e+04   5.5097941e+04   5.5097954e+04   5.5097896e+04   5.5097772e+04   5.5097639e+04   5.5097622e+04   5.5097891e+04   5.5098132e+04   5.5098171e+04   5.5098091e+04   5.5098022e+04   5.5097776e+04   5.5097610e+04   5.5097463e+04   5.5097539e+04   5.5097607e+04   5.5097646e+04   5.5097498e+04   5.5097417e+04   5.5097259e+04   5.5097085e+04   5.5096791e+04   5.5096381e+04   5.5096021e+04   5.5095533e+04   5.5095129e+04   5.5094927e+04   5.5095119e+04   5.5095593e+04   5.5095954e+04   5.5095710e+04   5.5095334e+04   5.5095150e+04   5.5094836e+04   5.5094295e+04   5.5093858e+04   5.5093668e+04   5.5093722e+04   5.5093560e+04   5.5093226e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100909e+04   5.5100000e+04   5.5100993e+04   5.5100967e+04   5.5101092e+04   5.5101105e+04   5.5100993e+04   5.5100905e+04   5.5100829e+04   5.5100818e+04   5.5100630e+04   5.5100516e+04   5.5100509e+04   5.5100376e+04   5.5100308e+04   5.5100240e+04   5.5100042e+04   5.5099959e+04   5.5099887e+04   5.5099766e+04   5.5099657e+04   5.5099604e+04   5.5099629e+04   5.5099600e+04   5.5099388e+04   5.5099145e+04   5.5098940e+04   5.5098754e+04   5.5098558e+04   5.5098352e+04   5.5098270e+04   5.5098397e+04   5.5098416e+04   5.5098326e+04   5.5098211e+04   5.5098101e+04   5.5097894e+04   5.5097919e+04   5.5097993e+04   5.5098034e+04   5.5097960e+04   5.5097831e+04   5.5097729e+04   5.5097705e+04   5.5097981e+04   5.5098262e+04   5.5098391e+04   5.5098338e+04   5.5098193e+04   5.5097949e+04   5.5097625e+04   5.5097630e+04   5.5097738e+04   5.5097804e+04   5.5097850e+04   5.5097813e+04   5.5097776e+04   5.5097635e+04   5.5097320e+04   5.5096851e+04   5.5096225e+04   5.5095659e+04   5.5094941e+04   5.5094328e+04   5.5094040e+04   5.5094382e+04   5.5095175e+04   5.5095758e+04   5.5095599e+04   5.5095241e+04   5.5094914e+04   5.5094210e+04   5.5093188e+04   5.5092789e+04   5.5092548e+04   5.5093123e+04   5.5093113e+04   5.5092712e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100000e+04   5.5100000e+04   5.5100677e+04   5.5100709e+04   5.5100678e+04   5.5100777e+04   5.5100785e+04   5.5100789e+04   5.5100778e+04   5.5100779e+04   5.5100867e+04   5.5100936e+04   5.5100898e+04   5.5100924e+04   5.5100949e+04   5.5101047e+04   5.5101065e+04   5.5101064e+04   5.5101078e+04   5.5100960e+04   5.5100938e+04   5.5100837e+04   5.5100659e+04   5.5100559e+04   5.5100519e+04   5.5100451e+04   5.5100328e+04   5.5100258e+04   5.5100136e+04   5.5100102e+04   5.5099986e+04   5.5099780e+04   5.5099564e+04   5.5099577e+04   5.5099686e+04   5.5099766e+04   5.5099505e+04   5.5099243e+04   5.5099006e+04   5.5098841e+04   5.5098719e+04   5.5098665e+04   5.5098776e+04   5.5098610e+04   5.5098489e+04   5.5098371e+04   5.5098306e+04   5.5098178e+04   5.5098053e+04   5.5097996e+04   5.5098045e+04   5.5098047e+04   5.5097995e+04   5.5097948e+04   5.5097882e+04   5.5097860e+04   5.5098117e+04   5.5098580e+04   5.5098664e+04   5.5098564e+04   5.5098417e+04   5.5098239e+04   5.5098043e+04   5.5097986e+04   5.5097944e+04   5.5098137e+04   5.5098113e+04   5.5098193e+04   5.5098224e+04   5.5098170e+04   5.5097817e+04   5.5096991e+04   5.5096012e+04   5.5095180e+04   5.5094015e+04   5.5093134e+04   5.5092780e+04   5.5093226e+04   5.5094682e+04   5.5096210e+04   5.5096436e+04   5.5095835e+04   5.5095386e+04   5.5094093e+04   5.5092365e+04   5.5091580e+04   5.5091257e+04   5.5092593e+04   5.5092720e+04   5.5092488e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
   5.5100721e+04   5.5100723e+04   5.5100727e+04   5.5100703e+04   5.5100727e+04   5.5100761e+04   5.5100708e+04   5.5100791e+04   5.5100766e+04   5.5100777e+04   5.5100891e+04   5.5100887e+04   5.5100913e+04   5.5100925e+04   5.5100955e+04   5.5100994e+04   5.5101052e+04   5.5101037e+04   5.5101033e+04   5.5100972e+04   5.5100970e+04   5.5100886e+04   5.5100738e+04   5.5100614e+04   5.5100585e+04   5.5100525e+04   5.5100429e+04   5.5100265e+04   5.5100289e+04   5.5100280e+04   5.5100178e+04   5.5099889e+04   5.5099608e+04   5.5099617e+04   5.5099632e+04   5.5099567e+04   5.5099432e+04   5.5099303e+04   5.5099117e+04   5.5098976e+04   5.5098895e+04   5.5098890e+04   5.5098726e+04   5.5098686e+04   5.5098640e+04   5.5098619e+04   5.5098442e+04   5.5098298e+04   5.5098201e+04   5.5098153e+04   5.5098136e+04   5.5098142e+04   5.5098163e+04   5.5098076e+04   5.5098057e+04   5.5098093e+04   5.5098321e+04   5.5098659e+04   5.5098771e+04   5.5098787e+04   5.5098693e+04   5.5098532e+04   5.5098397e+04   5.5098301e+04   5.5098352e+04   5.5098608e+04   5.5098835e+04   5.5098928e+04   5.5099023e+04   5.5099044e+04   5.5098560e+04   5.5097427e+04   5.5095878e+04   5.5094314e+04   5.5093104e+04   5.5091108e+04   5.5090561e+04   5.5091505e+04   5.5094108e+04   5.5097319e+04   5.5098324e+04   5.5098370e+04   5.5097129e+04   5.5094605e+04   5.5091670e+04   5.5090330e+04   5.5090153e+04   5.5090848e+04   5.5092526e+04   5.5092483e+04   5.5091199e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04   5.5100000e+04
